0,-29.86791079046555,-60.94497557414624,256.91689964529496,-0.3052818685870902,0.2550203469329132,0.6301395345684654,0.6668521352863984,-92.50890907776738,18.001010201796415,190.46718862082582,-0.42952594615677764,0.09908345080395478,0.3462554272429729,0.8281286798920151,-59.20409006929638,1.1546691386781087,211.10660883223952,-0.379960144851336,-0.2676457724030315,-0.36467704906107706,0.8068498489356253,45.27440887457434,10.596347488667886,200.5864690996435,0.1659917251465297,0.45295426031832126,0.8250082770279605,-0.29434763134382025,13.215810352474566,-2.1928187672065085,215.6455546805073,-0.18962423526719893,0.43139673640733517,0.7928043526665247,0.38652394959360914,-27.66029127870445,24.52489323596982,180.48408590725674,0.14564371545096053,-0.2110456720473812,0.6110688589297911,0.7488941728348218,-17.15855729749726,44.60390961561448,196.79968884825007,0.34539597264037675,-0.09817585642198469,-0.20465690548090285,0.9105924853295237
1,-29.80514834075264,-61.500386593219275,257.90476666381386,-0.2985483394698615,0.24802881609556332,0.6320850771646459,0.6706855079780578,-92.91932092416519,18.12367780347045,192.82367417240422,-0.4293371242957303,0.09277320351006699,0.34520987019982385,0.8293930985537397,-58.769891911700135,0.9985333819332174,211.43759707432892,-0.3786355894806271,-0.26894461233433326,-0.36604957520030484,0.8064189943017648,45.68373095161063,10.186167756911022,200.38313611991822,0.16877594631247567,0.449957191875335,0.8262470428508117,-0.29388608270260125,13.557642264898444,-2.500292991952705,214.15851794601645,-0.18684397988900472,0.43364560271495467,0.7919599467101306,0.38709205782618195,-27.24543847477929,24.42397355110016,181.6619785444319,0.14645416854269885,-0.20481408264622003,0.6097265952188329,0.7515556181342162,-16.60543864454572,44.708178337696694,198.7195765966571,0.3417741685953891,-0.09620329651630126,-0.20792192142593474,0.9114295463780372
3,-28.837746889606453,-64.34544811446783,258.8577832647855,-0.30169312744793975,0.25285437624684803,0.6321106717896637,0.6674443945926274,-91.55790602434402,15.344960755632904,190.09680577558152,-0.4271894599782152,0.10568223277888442,0.34659518546396334,0.8283792660198537,-58.09118029239941,-1.5448131097678046,210.52840446985158,-0.3843499331418872,-0.25531715845121483,-0.36358873162749145,0.8092536757579395,46.354062080840706,8.022329467787934,200.08495520677445,0.17281528333516957,0.44585115211711407,0.826789681643636,-0.29626078095023345,14.374552785484239,-4.8436393207618575,215.51671532259166,-0.17864442732233696,0.4321565339766687,0.7955344050086253,0.3852945745472148,-26.631595608463055,21.91713001281297,179.5143210535361,0.14779272315298458,-0.2138730075665313,0.610603014671852,0.7480505371237414,-16.0740274291778,41.62237642079841,194.6621483406808,0.3509595144744757,-0.09954552755201475,-0.20414551536400258,0.9084287069996176
4,-28.56234533089743,-64.49998454199785,255.6351416838874,-0.29584182294379596,0.24640197674683806,0.6339566972790442,0.6707179642946719,-92.14774191124465,14.91787339467762,191.6129232305405,-0.42732446965450255,0.0960991147850891,0.34712217845007987,0.8292556608188403,-57.82839289067515,-2.1496258104455257,209.88895225794073,-0.37674266614512425,-0.2681950444771403,-0.36610029305215797,0.8075313969443494,46.388467063069264,7.318542243424696,198.96724191375787,0.1669705425257389,0.4484258355055168,0.8267050610788659,-0.29596258203771025,14.442634011152672,-5.4572751081873765,213.4095752444974,-0.18640579881423552,0.4292961608669512,0.794318992803237,0.3873177275898622,-26.545578013308532,21.46386159818215,180.52167756819549,0.1502399003698296,-0.21147398700440848,0.6099624654398789,0.7487673309592424,-15.960981993222685,41.59511798098405,197.54772369500893,0.34755390506574435,-0.09584417398572288,-0.20546666462503638,0.9098371431824538
5,-28.225241665171897,-65.36566672233465,256.44288084703646,-0.30030891961319034,0.2521409175452752,0.6325186998500852,0.6679517982909717,-91.63800289346217,13.988335217794136,191.03433296637644,-0.42565800374766494,0.11135463278037765,0.3467381362208692,0.8283646989665712,-58.582468574230504,-3.00619089075477,213.6887715673955,-0.37882943769642147,-0.26088572191932874,-0.36440495808748286,0.8097134825075496,46.79525257258962,6.7513184082369175,200.0287675612947,0.16674674809142118,0.44976857279597704,0.8258633625118749,-0.29640084241881937,14.859873130877766,-6.218616802219012,216.58699761297646,-0.18703722234343617,0.42845343600485,0.7955435857773048,0.3854285066809123,-26.29489383397181,20.599562101226578,179.555263611318,0.15551314420546206,-0.22207452705085554,0.6101008429779077,0.7444968286111879,-15.7615381865486,40.41059896045177,195.287770476349,0.3571540633436923,-0.10223552976899425,-0.2023186638406952,0.906121421086412
6,-28.101188023779944,-65.7680940293466,255.0504170897783,-0.3005213324358292,0.251476578590349,0.6333722422197443,0.6672975812611789,-90.85614571803143,13.351018665438684,188.72460559329775,-0.4251088617697018,0.10640883993876807,0.3478473704158808,0.8288316000989051,-57.715665171553795,-3.477050856534494,209.73237541090376,-0.3808395387006626,-0.2576692359446846,-0.3636808660157699,0.8101259397797164,46.645555455132964,6.297470492444959,199.12505281076196,0.17003443841961624,0.44506206605797305,0.8272586948972036,-0.2977433438794388,14.700383412716713,-6.642670800008579,214.34696638649956,-0.18109321177820975,0.43045786575530576,0.7960544965370906,0.38497858771666643,-26.34548139721052,20.153767064398604,178.91257893541032,0.1505130278787108,-0.2145035819227829,0.6109280336784477,0.7470615633579765,-15.796074254113147,39.87918376172711,194.16520846086846,0.3520700959352111,-0.09867286185028809,-0.20372907663670572,0.908187633264845
7,-27.88879474222627,-65.91545429639446,253.5882191008735,-0.2968639205564516,0.2489139197145925,0.6345414932268553,0.6687830489909288,-91.20873571017349,12.953001821585156,189.31192700074672,-0.4254638867236995,0.10592437956128367,0.3474695399226221,0.8288699691353774,-57.68007261535237,-3.936753874247261,209.58559223104757,-0.37791203928566874,-0.26315439134446894,-0.36416177950933487,0.809517421198373,46.68926121766129,5.842488399990109,198.55005723550127,0.16663429431547783,0.4472530211984861,0.826697384604911,-0.2979415735915501,14.731902096357139,-7.053186195517284,212.83022685604783,-0.18587663769287943,0.42989606019775395,0.7949890768019025,0.38552771722938173,-26.282452110162055,19.69211027024858,178.7238701099678,0.15533669351844262,-0.21885313242128107,0.6101089676874072,0.7454802919082147,-15.765178752957366,39.51160043044614,194.83648843158258,0.3558902106174133,-0.0977233448512656,-0.20321512351865492,0.9069156076675887
8,-27.762740490477867,-66.61056409141568,253.31808682479723,-0.3010629992040074,0.2532473853001148,0.6333335239925998,0.6664198974640974,-91.01283959998347,12.182771668046396,188.4743213318774,-0.4257629232740678,0.11152057510977366,0.3466440559843041,0.8283278293906684,-58.19141672854606,-4.683474040238278,211.183686161245,-0.3798433950641676,-0.25728465490904134,-0.3636011798954542,0.8107513697509834,46.91628535056414,5.270001200842168,198.99725248461496,0.1666856979731857,0.4472650685379855,0.8267423269053787,-0.29776998079051387,14.94218124962457,-7.767866219583359,215.22865259741755,-0.18445253057493008,0.42824347682757646,0.7965636110483869,0.38480021059335173,-26.307147591510013,19.045159508572382,178.37680605376758,0.1552206954216628,-0.22210585002649053,0.6100616425822545,0.7445806332068187,-15.791474505131578,38.823240805222184,194.20220583223715,0.3568836298250722,-0.09996701946005208,-0.20294535599302108,0.9063409139303049
9,-27.55836970635116,-67.15422063750873,252.425965648319,-0.2997532750999203,0.25017633348024043,0.6348158386026816,0.6667597972976694,-90.66627243666004,11.469823627353323,187.5179144665795,-0.42537933948271933,0.10448729458104361,0.3479046696035073,0.8289132425534377,-57.468123544247845,-5.296890955997893,208.45332123695528,-0.3784420346195131,-0.2614923459090436,-0.3630727546533994,0.8102972012122595,46.868887574188456,4.636775601775549,197.6142141324453,0.16573609283222202,0.4463657698102548,0.8271307743315777,-0.2985696388249356,14.93913946912198,-8.307297974035448,212.16508505048512,-0.18467796867830022,0.4287266392596817,0.7961621328132408,0.38498490223413606,-26.170364145572634,18.403547516296737,177.9864103117239,0.15543698040464107,-0.21669680881857864,0.6102747364603242,0.7459534732198877,-15.630670527872182,38.20475018289936,193.939777603493,0.3524503667173126,-0.0942979515408287,-0.20444606430750176,0.9083437907120895
10,-27.593622376492863,-68.24869605228658,253.44780615546821,-0.297345667593416,0.24753155787186304,0.635326625394325,0.6683365625835634,-91.10879394632035,10.872625700260807,188.7269381187205,-0.42521307718904616,0.10256181020524285,0.3475921755235264,0.8293699980043093,-57.5121247173533,-6.023502242605828,209.215834514557,-0.37685251527347086,-0.26476458246351653,-0.3638053399591041,0.8096465724142967,47.167465573896095,3.9755973786795975,197.6256107541578,0.16235387101314588,0.44805990383729016,0.8269216080042243,-0.2984697595336474,15.19574159653958,-9.025052704620121,212.75685790603077,-0.18847638937994485,0.42727410019688944,0.795652423398653,0.3858117612088682,-26.03466323822769,17.804542907528447,178.38742603993987,0.1551938496631171,-0.21865243378397,0.6098628620744753,0.7457702539585621,-15.424816513096921,37.64773693889156,194.34217826152775,0.3544866038629826,-0.09565791375159308,-0.20437677886691422,0.9074243458704236
